,Unnamed: 0,nama,deskripsi,latitude,longitude,accuracy,kode_kat,iddesa,no,kode,jenis
51582,164532,apotek kimia Farma,apotek jl. Supratman,-6.904272215718869,107.62861423194408,3.2160000801086426,30020013,3273220001,33,2,Apotek
51583,165837,Apotek Paledang Farma H. Emo,Di Klinik Paledang Medika RT.004/003,-7.035951819823697,107.7109717950225,9.0,30020013,3204130004,33,2,Apotek
51584,165838,APOTEK TITA FARMA,APOTEK TITA FARMA rt 001/25,-6.87365569,107.55579342,4.550999641418457,30020013,3277030002,33,2,Apotek
51585,165839,Apotek Canon,Apotik Canon Jl. Kemakmuran Raya RT 07/ RW 01,-6.39884848,106.83635326,3.2160000801086426,30020013,3276030008,33,2,Apotek
51586,165840,Apotek,Dr. Sri,-6.651314999999999,108.53288166666668,2.299999952316284,30020013,3209181004,33,2,Apotek
51587,165841,Apotek Sahabat Farma,Rt 03 Rw 10,-6.94137839,107.61286516,3.2160000801086426,30020013,3273060004,33,2,Apotek
51588,165842,Apotek Mandiri,Apotek di Rt 01 Rw 04,-6.57158416,106.81640521,4.550999641418457,30020013,3271030002,33,2,Apotek
51589,165843,klinik mitra medika,klinik pratama rawat inap mitra medika,-6.22884237,107.01113558,3.0,30020013,3275040006,33,2,Apotek
51590,165844,apotek alam farma,apotek di wilayah rt 3 rw y,-6.38202,106.86956166666666,1.2999999523162842,30020013,3276040007,33,2,Apotek
51591,165845,apotik cibuluh,samping spbu jl ks tubun rt 01 rw 03,-6.555955,106.81652,1.100000023841858,30020013,3271030006,33,2,Apotek
51592,165846,Apotek Kimia Farma,Apotek Kimia Farma,-6.970047087707809,108.5040111467242,1.2999999523162842,30020013,3208130010,33,2,Apotek
51593,165847,Apotik kawi jaya,jln alternatif cibubur,-6.37599262,106.89873193,11.0,30020013,3276040009,33,2,Apotek
